actor_logprob,actor_loss,alpha_loss,alpha_value,batch_reward,buffer_size,critic_loss,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
-252765740.8,-67059618.56,-336924917.76,0.2636570131778717,0.12574904665350914,13550.0,5615692116299612.0,69490546.56,271.0,50.0,14.552102843927882,68.15061982672084,13550,13550.0,81.22483396530151
-255850522.24,-67612611.52,-342036930.56,0.26262839913368224,0.10058597862720489,13600.0,5719879604764672.0,70035028.96,272.0,50.0,7.174987926483155,269.8648328683639,13600,13600.0,81.41011190414429
-260858124.16,-68664835.36,-349749171.2,0.26160759925842286,0.11746295303106308,13650.0,5888712321039073.0,71092641.6,273.0,50.0,1.0064411971646727,197.5690499473376,13650,13650.0,81.66318893432617
-268022823.04,-70271132.0,-360401120.0,0.2605858683586121,0.1591965675354004,13700.0,6139013072200663.0,72727660.8,274.0,50.0,15.582692420611545,185.82399481112807,13700,13700.0,81.93226099014282
-268564488.32,-70140360.16,-362181410.56,0.2595715045928955,0.08362188696861267,13750.0,6163958371104850.0,72757579.52,275.0,50.0,3.9985409990970613,186.1443050805635,13750,13750.0,82.20087099075317
-272052427.52,-70776243.2,-367937424.64,0.2585694694519043,0.07879622220993042,13800.0,6288602123080827.0,73484096.0,276.0,50.0,1.3055881065742945,201.34334376620134,13800,13800.0,82.44920301437378
-279519731.84,-72433713.28,-379114479.36,0.25757115364074706,0.12672299057245254,13850.0,6558466128153149.0,75007772.48,277.0,50.0,21.17129688844848,195.35740734703003,13850,13850.0,82.70514416694641
-283391621.76,-73151133.12,-385467728.64,0.2565750050544739,0.10426168516278267,13900.0,6688650259091948.0,75788146.56,278.0,50.0,16.65390683195234,205.63700687956447,13900,13900.0,82.94829177856445
-288307258.88,-74131127.36,-393266438.4,0.25558324813842775,0.11338561236858367,13950.0,6873540827293942.0,76789075.52,279.0,50.0,4.964308342906968,205.6936828074319,13950,13950.0,83.19137215614319
-290730159.36,-74466353.28,-397695261.44,0.25459921002388003,0.06497730057686567,14000.0,6962931144106967.0,77301397.12,280.0,50.0,6.946520410070942,203.35112324686608,14000,14000.0,83.43725180625916
-295971993.6,-75516426.24,-405999813.12,0.25362408041954043,0.10325759075582028,14050.0,7155240989139927.0,78264155.84,281.0,50.0,6.4876424122928125,69.0247253199362,14050,14050.0,84.16163110733032
-302828053.76,-76965699.52,-416567274.24,0.25265176653862,0.11375361226499081,14100.0,7397704777901015.0,79733134.72,282.0,50.0,18.2454348524454,261.6814779876568,14100,14100.0,84.35270404815674
-305559363.84,-77362044.16,-421499727.36,0.25168456554412844,0.07979976881295442,14150.0,7513699389160817.0,80253110.4,283.0,50.0,16.859057164322827,192.64564038779872,14150,14150.0,84.61224818229675
-312684559.36,-78859700.48,-432524344.32,0.2507192254066467,0.1162737675756216,14200.0,7765075857831363.0,81739024.0,284.0,50.0,-1.464795275847525,184.61982692595495,14200,14200.0,84.88307595252991
-317907164.16,-79866667.2,-440972213.76,0.24975936770439147,0.12031290985643864,14250.0,7972200075860378.0,82780629.12,285.0,50.0,10.864509321045194,187.68005956642514,14250,14250.0,85.14948797225952
-321846028.8,-80546518.08,-447667825.92,0.248802747130394,0.10422528706490994,14300.0,8130382669105070.0,83517889.28,286.0,50.0,1.982118324665226,146.01265351278755,14300,14300.0,85.49192500114441
-330516706.56,-82394048.96,-460997470.72,0.24785260140895843,0.13848945140838623,14350.0,8444819909199790.0,85353129.6,287.0,50.0,-2.5543867108207223,175.89646597023312,14350,14350.0,85.77618312835693
-332058524.16,-82463012.8,-464422315.52,0.24690448880195617,0.10281858503818513,14400.0,8521552420520591.0,85553929.28,288.0,50.0,17.59967131662271,188.15828195318724,14400,14400.0,86.0419180393219
-341975768.32,-84595567.68,-479599242.24,0.2459596174955368,0.1618167131394148,14450.0,8891250792904786.0,87590867.2,289.0,50.0,4.814324080301974,197.8848520075789,14450,14450.0,86.29458999633789
-347227934.72,-85562783.68,-488302812.16,0.24501587212085724,0.15291668869554997,14500.0,9096364493792870.0,88628554.24,290.0,50.0,6.368961638488466,202.8479843382141,14500,14500.0,86.54107999801636
-352513178.88,-86530427.52,-497088944.64,0.24407579779624938,0.14258458100259305,14550.0,9319703716602840.0,89630814.4,291.0,50.0,7.785202942055967,70.08827742385262,14550,14550.0,87.25446701049805
-355502231.04,-86930859.52,-502665894.4,0.2431410652399063,0.11346104890108108,14600.0,9443606414921564.0,90090612.16,292.0,50.0,8.038675335349785,277.00094572390145,14600,14600.0,87.4349730014801
-360811863.04,-87892107.2,-511547215.36,0.2422192597389221,0.10676765382289886,14650.0,9666234670320190.0,91059402.24,293.0,50.0,15.728042737534123,202.941028469682,14650,14650.0,87.68134999275208
-366266274.56,-88881434.88,-520668947.2,0.2412998515367508,0.12026016630232333,14700.0,9888535412987658.0,92185755.84,294.0,50.0,6.17795055848015,188.97381230862945,14700,14700.0,87.9459400177002
-376097789.44,-90914528.32,-536076930.56,0.24038683354854584,0.15944403149187564,14750.0,1.0278358949853922e+16,94107099.52,295.0,50.0,1.78564960205434,194.57980951674034,14750,14750.0,88.20290207862854
-385004968.96,-92708049.92,-550244394.24,0.23946665108203888,0.1892115493118763,14800.0,1.0628800664567808e+16,95929369.6,296.0,50.0,-3.0916530178476336,189.44411171424107,14800,14800.0,88.46683192253113
-382632716.8,-91790337.92,-548318120.96,0.23855444312095642,0.09994075700640678,14850.0,1.0547723707927756e+16,95178096.64,297.0,50.0,13.308906055924973,195.76754545641245,14850,14850.0,88.72223687171936
-391245103.36,-93497849.28,-562137939.2,0.23765457153320313,0.149422317892313,14900.0,1.0910663090278236e+16,96771987.52,298.0,50.0,8.61447140998572,190.75891439938948,14900,14900.0,88.98434782028198
-400474035.2,-95337169.6,-576913804.8,0.23675379276275635,0.1544947272539139,14950.0,1.1269788326921502e+16,98724124.16,299.0,50.0,-0.6486247999111487,183.73425734073356,14950,14950.0,89.25648093223572
-403800843.52,-95764222.4,-583243550.72,0.23585884928703307,0.13968892216682435,15000.0,1.1432703737903186e+16,99201858.88,300.0,50.0,6.000739460174428,189.7799544633517,15000,15000.0,89.51994490623474
-409195445.76,-96676660.48,-592579827.2,0.23497054517269134,0.13031388446688652,15050.0,1.1666528328797388e+16,100184290.56,301.0,50.0,11.288444495306198,69.48728594115977,15050,15050.0,90.239501953125
-414420248.32,-97542445.76,-601704038.4,0.23408746600151062,0.12767446924000977,15100.0,1.1899622689351926e+16,101110084.16,302.0,50.0,-0.8995815163275278,256.7025477441925,15100,15100.0,90.43427991867065
-425433194.24,-99751933.44,-619297182.72,0.23320629298686982,0.154079632461071,15150.0,1.2371366392312628e+16,103411851.2,303.0,50.0,-0.6358665986477394,190.36878214566468,15150,15150.0,90.69692897796631
-425160823.04,-99316862.4,-620503119.36,0.2323293071985245,0.09025383308529854,15200.0,1.2337549967307572e+16,103032764.48,304.0,50.0,6.544974622892589,200.45938864795784,15200,15200.0,90.94635701179504
-432413543.68,-100631036.48,-632704819.2,0.23146332740783693,0.11857598423957824,15250.0,1.2679954080223724e+16,104285061.76,305.0,50.0,3.9938242438188514,196.102178942191,15250,15250.0,91.2013258934021
-443903293.44,-102913278.4,-651175971.84,0.2305981183052063,0.1497702020406723,15300.0,1.319062332948611e+16,106648694.08,306.0,50.0,-0.6279005297957685,192.480143032577,15300,15300.0,91.46109390258789
-445564697.6,-102913211.52,-655286768.64,0.229733846783638,0.11418732948601246,15350.0,1.3255172221179002e+16,106642996.8,307.0,50.0,14.366025916949482,183.02151241436488,15350,15350.0,91.73428678512573
-456496458.24,-105039103.04,-673070499.84,0.2288762855529785,0.15292074039578438,15400.0,1.373816375629316e+16,108799978.24,308.0,50.0,12.394202474893406,187.41472220484545,15400,15400.0,92.00107598304749
-463636144.64,-106279831.36,-685338101.76,0.22802050471305846,0.14709480948746204,15450.0,1.4063445466687734e+16,110153041.6,309.0,50.0,6.125120049127675,183.49102910270028,15450,15450.0,92.27356910705566
-467169904.64,-106690944.96,-692308753.92,0.22716638684272766,0.10602087795734405,15500.0,1.4217720606060708e+16,110717137.6,310.0,50.0,5.204205281270891,214.4397362694894,15500,15500.0,92.50673580169678
-470486762.24,-107049640.64,-698976788.48,0.22632402777671815,0.07435589894652367,15550.0,1.43860182123597e+16,111122089.28,311.0,50.0,9.037147215658983,69.34194076570834,15550,15550.0,93.22780084609985
-484462142.72,-109813029.76,-721538501.12,0.22548832893371581,0.14876638486981392,15600.0,1.4998444299245322e+16,113826741.44,312.0,50.0,0.03481034634579494,287.97064752311013,15600,15600.0,93.40143013000488
-492413376.0,-111197066.24,-735216494.08,0.22464529693126678,0.1756678719818592,15650.0,1.5373666729716614e+16,115094413.44,313.0,50.0,-2.065784295816055,195.75219586868658,15650,15650.0,93.65685606002808
-496887692.8,-111788612.8,-743755668.48,0.2238066804409027,0.13887180298566817,15700.0,1.5599339773330718e+16,115827947.52,314.0,50.0,11.657102019388557,191.8318661134406,15700,15700.0,93.9175009727478
-508572838.4,-113985288.64,-763146511.36,0.22297379672527312,0.17829965114593505,15750.0,1.6116566707509658e+16,117964311.36,315.0,50.0,7.01103864887201,179.61634947022586,15750,15750.0,94.19587302207947
-512425461.76,-114421562.24,-770840317.44,0.22214222073554993,0.13479511849582196,15800.0,1.6324122161730028e+16,118579890.56,316.0,50.0,13.56070810997338,199.6971907298465,15800,15800.0,94.44625306129456
-521261557.76,-115959033.28,-786071680.0,0.22131555259227753,0.16209921464323998,15850.0,1.6744987295555256e+16,120073663.68,317.0,50.0,-0.4611797950263625,204.88543562598858,15850,15850.0,94.69029307365417
-526680024.32,-116728375.68,-796205847.04,0.22049625635147094,0.1448181663453579,15900.0,1.6979730837652112e+16,121064635.2,318.0,50.0,0.03481034634579494,190.62297472088073,15900,15900.0,94.95259094238281
-527745094.4,-116537281.92,-799759810.56,0.2196814662218094,0.08871161870658398,15950.0,1.7032345862065356e+16,120964122.56,319.0,50.0,-0.03319472112717037,186.6939669369987,15950,15950.0,95.2204098701477
-543508682.24,-119568107.84,-825651412.48,0.218874734044075,0.1624102732166648,16000.0,1.7784644173194854e+16,123819189.76,320.0,50.0,0.07757094302756151,203.81198953510523,16000,16000.0,95.46573495864868
-543891454.72,-119215011.84,-828239713.28,0.21806985676288604,0.10375016301870346,16050.0,1.782931814667518e+16,123594927.04,321.0,50.0,-0.6875427808209444,69.79088877263463,16050,16050.0,96.1821608543396
-560988350.72,-122501574.4,-856339668.48,0.21726899206638337,0.17584965944290162,16100.0,1.8649878005127576e+16,126874117.44,322.0,50.0,2.037628468496015,292.2350809963421,16100,16100.0,96.35325598716736
-562914225.92,-122471406.72,-861358973.44,0.21646617531776427,0.11366551131010055,16150.0,1.874223955884114e+16,127100254.4,323.0,50.0,8.128361547692847,205.8893638411046,16150,16150.0,96.59610605239868
-578146664.96,-125314251.2,-886800988.16,0.21566867113113403,0.18683155179023742,16200.0,1.948354498707587e+16,129579392.96,324.0,50.0,6.17795055848015,187.06332754136145,16200,16200.0,96.86339473724365
-584998172.16,-126329154.88,-899478691.84,0.21486845552921296,0.17952080570161344,16250.0,1.983757132444467e+16,130827152.0,325.0,50.0,12.734377151699768,170.219646160352,16250,16250.0,97.15713310241699
-595066357.76,-128024051.2,-917167383.04,0.21407564580440522,0.18450464695692062,16300.0,2.032923452737847e+16,132522396.16,326.0,50.0,0.4677621908888767,186.96359956850824,16300,16300.0,97.424565076828
-594788823.04,-127497792.96,-918931151.36,0.2132845950126648,0.11492933548986911,16350.0,2.0324941363968736e+16,132245364.16,327.0,50.0,16.1871414283723,193.93311688131544,16350,16350.0,97.68238687515259
-610382592.0,-130352846.4,-945267205.12,0.21250422179698944,0.16944505274295807,16400.0,2.111312739103146e+16,135004075.52,328.0,50.0,6.142967083507807,212.12493931056807,16400,16400.0,97.91809797286987
-616241820.16,-131119834.88,-956612008.96,0.21172365069389343,0.14951990894973277,16450.0,2.1388819967372164e+16,135839617.28,329.0,50.0,-1.0462442253607556,202.61790019207209,16450,16450.0,98.16486883163452
-624192773.12,-132323462.08,-971245096.96,0.21094774961471557,0.13810639098286628,16500.0,2.1821640228565156e+16,137243851.2,330.0,50.0,2.985425195825661,206.93482370865058,16500,16500.0,98.40649199485779
-632642690.56,-133620852.16,-986715978.24,0.2101769143342972,0.15433690279722215,16550.0,2.2277033463476388e+16,138284327.04,331.0,50.0,0.4100204225554762,70.30123757414282,16550,16550.0,99.1177179813385
-638739752.96,-134416669.12,-998558228.48,0.2094091671705246,0.12482387222349643,16600.0,2.260906639001387e+16,139378234.88,332.0,50.0,-1.915424225295963,292.44046681104027,16600,16600.0,99.28869414329529
-650405672.96,-136369538.56,-1019167720.96,0.20864487946033478,0.13985207706689834,16650.0,2.3173747472953508e+16,141501718.4,333.0,50.0,8.345732557493987,165.391579757601,16650,16650.0,99.59100794792175
-659941263.36,-137859960.96,-1036528460.8,0.20788321912288665,0.14598142065107822,16700.0,2.367810857489924e+16,142903443.2,334.0,50.0,-0.014934229518303255,153.76435066582397,16700,16700.0,99.9161810874939
-667300011.52,-138888604.8,-1050521077.76,0.2071255099773407,0.12253638722002506,16750.0,2.4034226561341196e+16,144057618.56,335.0,50.0,7.846359587891458,154.22684779347307,16750,16750.0,100.24037981033325
-677061813.76,-140404375.04,-1068359198.72,0.20637159168720245,0.15173059239983558,16800.0,2.456065486165639e+16,145509252.48,336.0,50.0,2.5580081045265946,152.04168409666454,16800,16800.0,100.56924080848694
-691286082.56,-142825783.04,-1093329594.88,0.2056199210882187,0.1713630548119545,16850.0,2.534353540151771e+16,148044247.68,337.0,50.0,11.510867952499007,168.04748900598742,16850,16850.0,100.86677408218384
-693235432.96,-142709939.2,-1098942151.68,0.20487047255039215,0.11509386390447617,16900.0,2.5406547811610132e+16,148129491.2,338.0,50.0,-0.359648973415446,177.11849018486723,16900,16900.0,101.14907193183899
-703035018.24,-144199892.16,-1117031193.6,0.20412757933139802,0.11651256337761878,16950.0,2.5930245801215264e+16,149644002.56,339.0,50.0,16.957488904450535,173.71847387329328,16950,16950.0,101.43689393997192
-714370483.2,-145990587.52,-1137634083.84,0.20338759064674378,0.15277030169963837,17000.0,2.6518896065841724e+16,151300256.64,340.0,50.0,13.264921113370606,173.15177795905427,17000,17000.0,101.7256588935852
-722180674.56,-147050414.08,-1152695838.72,0.2026522320508957,0.12369770132005214,17050.0,2.699267588394844e+16,152561014.4,341.0,50.0,7.469176459082501,67.70591097237302,17050,17050.0,102.46414804458618
-743334458.88,-150799876.48,-1189157222.4,0.20191627442836763,0.18693413339555265,17100.0,2.8125832653433732e+16,156196602.88,342.0,50.0,5.294975229613769,207.64292362224995,17100,17100.0,102.7049469947815
-741431505.92,-149870229.12,-1188823311.36,0.20118098378181457,0.1295801418274641,17150.0,2.802251120217424e+16,155334985.6,343.0,50.0,0.5096630695995419,162.35093749516156,17150,17150.0,103.01292181015015
-746283033.6,-150308908.8,-1199294274.56,0.20045422554016112,0.0995977246016264,17200.0,2.8265604117744844e+16,155946565.12,344.0,50.0,8.079440850833493,181.65291303553192,17200,17200.0,103.28817296028137
-766838394.88,-153884421.12,-1235090273.28,0.19973204612731935,0.14698970668017863,17250.0,2.9447804861085124e+16,159666718.08,345.0,50.0,3.3051563292962456,137.73076604805055,17250,17250.0,103.65120100975037
-782241779.2,-156399418.24,-1262747898.88,0.1990084946155548,0.1787986519932747,17300.0,3.028937887782535e+16,162116711.68,346.0,50.0,16.493746120147982,157.06674216108772,17300,17300.0,103.96953701972961
-773497390.08,-154100669.44,-1251436549.12,0.1982904404401779,0.10758695662021638,17350.0,2.9831189103808348e+16,159794346.88,347.0,50.0,8.110831768394586,173.27123451557387,17350,17350.0,104.25810313224792
-791994316.8,-157214584.96,-1284197135.36,0.19757942259311675,0.1324396113306284,17400.0,3.088529553992188e+16,162972768.64,348.0,50.0,15.608231646291532,175.51944802004644,17400,17400.0,104.54297304153442
-803972485.12,-159015987.84,-1306512896.0,0.1968697839975357,0.14143901996314526,17450.0,3.152847823121154e+16,164910367.36,349.0,50.0,12.804267678182788,182.73652731656438,17450,17450.0,104.81659078598022
-818530378.24,-161307193.6,-1333126451.2,0.1961604905128479,0.1553885321319103,17500.0,3.2365184503817176e+16,167379215.36,350.0,50.0,12.580875945398097,154.59577645758802,17500,17500.0,105.1400158405304
-817912752.64,-160610313.6,-1335066813.44,0.19545534431934355,0.1134123831242323,17550.0,3.232637956019716e+16,166592412.8,351.0,50.0,2.0040560620054624,65.54034204766066,17550,17550.0,105.90290904045105
-846588136.96,-165630798.08,-1384920826.88,0.19475601255893707,0.18902585417032242,17600.0,3.3945568400994468e+16,171707192.32,352.0,50.0,9.95135333378593,217.95317620086405,17600,17600.0,106.13231587409973
-849425505.28,-165589760.64,-1392628264.96,0.1940475559234619,0.14842356350272895,17650.0,3.4130478940794388e+16,171776804.48,353.0,50.0,0.8948771098318158,161.6845429369715,17650,17650.0,106.44156074523926
-866997324.8,-168397523.84,-1424581294.08,0.19334833323955536,0.17513860076665877,17700.0,3.511271708784853e+16,174624749.44,354.0,50.0,3.64747122806088,153.130328049004,17700,17700.0,106.76808094978333
-878974430.72,-170104116.48,-1447442298.88,0.19264954328536987,0.19512703150510788,17750.0,3.5834387299995484e+16,176146044.8,355.0,50.0,0.889454473253851,171.0635597402502,17750,17750.0,107.0603699684143
-884128220.16,-170484764.16,-1459129190.4,0.1919541198015213,0.17449938252568245,17800.0,3.613508758111518e+16,176646229.76,356.0,50.0,16.338418326878127,162.67938426786395,17800,17800.0,107.36772394180298
-900393943.04,-172991289.6,-1489219046.4,0.19126425743103026,0.19753508619964122,17850.0,3.711394266832962e+16,179120341.76,357.0,50.0,21.286698227691073,164.78584500252623,17850,17850.0,107.67114901542664
-911984565.76,-174585696.64,-1511677271.04,0.19057378232479094,0.16886510118842124,17900.0,3.781455594431447e+16,181028240.0,358.0,50.0,0.9820859311366696,141.27962985668265,17900,17900.0,108.02505803108215
-930490931.2,-177478654.08,-1545721021.44,0.18988612413406372,0.21405324310064316,17950.0,3.888204824730141e+16,183787495.68,359.0,50.0,1.5724742553772906,148.03547793923008,17950,17950.0,108.36281704902649
-930360430.08,-176818066.56,-1548866058.24,0.18920180022716523,0.17356107220053674,18000.0,3.893835320696766e+16,183246437.12,360.0,50.0,3.016444896572203,161.03534304492155,18000,18000.0,108.6733078956604
-949162749.44,-179738592.0,-1583579397.12,0.18852379977703093,0.17760984040796757,18050.0,3.997695481114263e+16,186410303.36,361.0,50.0,9.037147215658983,65.70370871649887,18050,18050.0,109.43430089950562
-971604167.68,-183317020.16,-1624527237.12,0.1878443193435669,0.2408783708885312,18100.0,4.132323137972863e+16,189606245.76,362.0,50.0,-2.974870809452847,261.70760257271,18100,18100.0,109.62535405158997
-967153968.64,-181826103.04,-1620582763.52,0.18716565132141114,0.16723185379058123,18150.0,4.1085487931824536e+16,188609020.16,363.0,50.0,3.490758228841889,136.10251923923101,18150,18150.0,109.99272394180298
-986371532.8,-184769036.8,-1656321239.04,0.186496798992157,0.2007698154449463,18200.0,4.221812543976374e+16,191378224.64,364.0,50.0,-2.0365031799002367,162.4416062040915,18200,18200.0,110.3005268573761
-987457423.36,-184315330.56,-1661679354.88,0.18582969546318054,0.15408269345760345,18250.0,4.23202539209071e+16,191076150.4,365.0,50.0,4.6639842708944474,172.84523683932903,18250,18250.0,110.58980393409729
-995755304.96,-185205325.44,-1679180021.76,0.18517053842544556,0.13378984160721302,18300.0,4.279304752862331e+16,192219523.2,366.0,50.0,-3.3139597307246653,168.71426043024246,18300,18300.0,110.88616609573364
-1007974149.12,-186813716.48,-1703350860.8,0.1845168215036392,0.1276083292812109,18350.0,4.355093110112387e+16,193876660.48,367.0,50.0,6.037711900580229,172.27374178226736,18350,18350.0,111.17639994621277
-1032842757.12,-190736796.16,-1749035842.56,0.18386403501033782,0.1620093624293804,18400.0,4.503731723384652e+16,197873318.4,368.0,50.0,2.0325687790438884,165.39092758105895,18400,18400.0,111.47871375083923
-1050471360.0,-193296797.44,-1782633687.04,0.18320652067661286,0.20937772914767266,18450.0,4.619002306237563e+16,200279920.0,369.0,50.0,-1.281909572280405,167.6652566323712,18450,18450.0,111.77693009376526
-1054536847.36,-193352771.84,-1793314590.72,0.1825552326440811,0.17509826958179475,18500.0,4.643004507632959e+16,200441195.52,370.0,50.0,19.459034082435057,164.4969597329334,18500,18500.0,112.08088874816895
-1073820229.12,-196184242.56,-1829923128.32,0.1819070690870285,0.1896461394429207,18550.0,4.774098110781587e+16,203363205.76,371.0,50.0,-1.1918000290797561,68.18407781460022,18550,18550.0,112.81419706344604
-1071954432.0,-195154126.08,-1830554562.56,0.18126079618930815,0.12806454420089722,18600.0,4.755340992167542e+16,202524478.72,372.0,50.0,3.797841898348951,243.1125423996031,18600,18600.0,113.01986408233643
-1101189094.4,-199758394.88,-1884368491.52,0.18061924040317534,0.18997789323329925,18650.0,4.9433448189536504e+16,206820307.84,373.0,50.0,7.979464751556396,189.9755957481887,18650,18650.0,113.28305697441101
-1105662653.44,-199858970.24,-1895963320.32,0.17998000264167785,0.15786438271403314,18700.0,4.9728487360162696e+16,207188327.04,374.0,50.0,5.898981045675866,195.04127004794302,18700,18700.0,113.5394139289856
-1123546721.28,-202371148.8,-1930598297.6,0.17934249043464662,0.18452077150344848,18750.0,5.085364750183826e+16,209663038.08,375.0,50.0,16.18434979684383,197.61447522412587,18750,18750.0,113.79243302345276
-1122935290.88,-201551002.24,-1933526604.8,0.17871027708053588,0.1315121079981327,18800.0,5.07025500369689e+16,209137974.4,376.0,50.0,19.352165676052984,139.71326546927463,18800,18800.0,114.15030980110168
-1155139788.8,-206590088.32,-1993047961.6,0.17808350682258606,0.18063215900212526,18850.0,5.28153434059178e+16,214211844.48,377.0,50.0,3.7459237744468883,172.7837171594669,18850,18850.0,114.43969011306763
-1156645089.28,-206134172.16,-1999729561.6,0.177453972697258,0.13892522118985653,18900.0,5.28925875337429e+16,213901296.64,378.0,50.0,11.84154952506516,177.02952979570063,18900,18900.0,114.72212982177734
-1181310192.64,-209780220.8,-2046543334.4,0.17682772159576415,0.18925649046897888,18950.0,5.457012530914263e+16,217556064.0,379.0,50.0,5.3288731677385535,180.58549548052324,18950,18950.0,114.99900794029236
-1203252495.36,-212913219.2,-2088830607.36,0.17620341658592223,0.20386753156781195,19000.0,5.5985447428381736e+16,220742163.84,380.0,50.0,4.7604176265833935,185.28189166433276,19000,19000.0,115.26886701583862
-1217696271.36,-214701674.24,-2118233845.76,0.17557657420635223,0.22519162133336068,19050.0,5.69478746951857e+16,222240280.96,381.0,50.0,4.527491220304526,70.14444628033937,19050,19050.0,115.98168301582336
-1227835735.04,-215720625.92,-2140240808.96,0.17495402812957764,0.20231361120939254,19100.0,5.766409811570721e+16,223632974.08,382.0,50.0,7.303657296105051,251.65743469620898,19100,19100.0,116.18036675453186
-1230023864.32,-215347127.04,-2148399354.88,0.1743355542421341,0.1553952117264271,19150.0,5.776299076848976e+16,223483077.12,383.0,50.0,10.139641898519772,188.59585856605594,19150,19150.0,116.44548416137695
-1261634227.2,-220093327.36,-2208057292.8,0.17372251331806182,0.2290705005824566,19200.0,5.9824995118371304e+16,227770211.84,384.0,50.0,3.338876493255844,187.16433122383393,19200,19200.0,116.71262907981873
-1273077703.68,-221303495.68,-2232598435.84,0.17310949206352233,0.1911446450650692,19250.0,6.054857547427349e+16,229431841.28,385.0,50.0,0.8314712177538279,185.86236723812766,19250,19250.0,116.98164510726929
-1277398154.24,-221275562.24,-2244679367.68,0.1724998778104782,0.1598769099265337,19300.0,6.095017003473437e+16,229468891.52,386.0,50.0,13.539806577036291,177.95065260814152,19300,19300.0,117.26262187957764
-1302224148.48,-224777665.92,-2292881336.32,0.17189427733421325,0.20067816883325576,19350.0,6.2543675744195704e+16,232894417.28,387.0,50.0,9.502926502563406,175.67647714193328,19350,19350.0,117.54723691940308
-1309032780.8,-225160592.64,-2309477447.68,0.17129077076911925,0.17909183155745267,19400.0,6.3034455128759336e+16,233339842.56,388.0,50.0,-1.3830089851822613,181.52775217068776,19400,19400.0,117.82267808914185
-1327375769.6,-227513361.92,-2346491586.56,0.1706898844242096,0.178653399720788,19450.0,6.421364733340811e+16,235826007.68,389.0,50.0,6.460661608383889,136.83899387238029,19450,19450.0,118.18807196617126
-1345093360.64,-229739327.36,-2382533457.92,0.17009230136871337,0.1795620810985565,19500.0,6.5316033496895976e+16,238236981.76,390.0,50.0,12.469990043640136,175.91151545552077,19500,19500.0,118.4723060131073
-1346157793.28,-229121671.68,-2389133056.0,0.16949862658977508,0.1514328420907259,19550.0,6.54227314796449e+16,237655232.64,391.0,50.0,15.107062641976475,65.2930486468008,19550,19550.0,119.23808312416077
-1375010360.32,-233210373.76,-2445127352.32,0.16890835642814636,0.18562111526727676,19600.0,6.7544100008498296e+16,241769968.0,392.0,50.0,7.736240531898355,85.77863109354305,19600,19600.0,119.82098007202148
-1392767042.56,-235392533.76,-2481585858.56,0.16831766963005065,0.18549895033240318,19650.0,6.867670229770568e+16,244167168.64,393.0,50.0,13.119723104232095,71.41419135845351,19650,19650.0,120.52112197875977
-1401435443.2,-236032556.8,-2501928519.68,0.16772919416427612,0.14458752319216728,19700.0,6.92473598276377e+16,245070218.88,394.0,50.0,2.8833760089602603,145.56166279478958,19700,19700.0,120.86461901664734
-1412059622.4,-236993952.0,-2525821491.2,0.1671464192867279,0.1445169147849083,19750.0,6.9880218963736e+16,245990912.64,395.0,50.0,-0.00107827982808395,173.70768201125168,19750,19750.0,121.1524600982666
-1434858608.64,-239980430.72,-2571582177.28,0.16656536400318145,0.18824520044028759,19800.0,7.16061285506089e+16,248629372.8,396.0,50.0,3.2336225611244025,162.0536121349808,19800,19800.0,121.46099996566772
-1464236318.72,-244031341.44,-2629353072.64,0.16598708927631378,0.20231952637434006,19850.0,7.351468248073765e+16,252801113.6,397.0,50.0,-1.0120081977813697,184.3039274016436,19850,19850.0,121.73229193687439
-1468699653.12,-243924769.92,-2642497218.56,0.165406574010849,0.17493440598249435,19900.0,7.39710909600183e+16,252891873.28,398.0,50.0,15.551511615113544,145.37932449613112,19900,19900.0,122.07622003555298
-1492975006.72,-247086704.64,-2691387688.96,0.16482985496520997,0.17155753329396248,19950.0,7.563970259078611e+16,256390286.08,399.0,50.0,-3.1969644469019407,149.92282786718243,19950,19950.0,122.40972709655762
-1516247582.72,-250057646.72,-2738640865.28,0.16425598084926604,0.21227032668888568,20000.0,7.72540462789768e+16,259277632.0,400.0,50.0,-2.1914241383445976,190.56702529805176,20000,20000.0,122.6721019744873
-1532347530.24,-251827900.16,-2773084385.28,0.16368087828159333,0.2149457250535488,20050.0,7.840693198073627e+16,260975777.92,401.0,50.0,1.946120413974878,69.81251853792489,20050,20050.0,123.38830590248108
-1545476357.12,-253097402.88,-2802253424.64,0.16310959100723266,0.20738516390323639,20100.0,7.944343935885771e+16,262375196.16,402.0,50.0,2.483528393751019,270.0803099066056,20100,20100.0,123.57343697547913
-1571979540.48,-256535010.56,-2855794370.56,0.16254013359546662,0.21763401322066783,20150.0,8.120767654668534e+16,265832264.96,403.0,50.0,8.7742864976558,184.49784944060823,20150,20150.0,123.84444284439087
-1579499873.28,-256863268.48,-2874986915.84,0.16197439432144164,0.20393432676792145,20200.0,8.178273006154416e+16,266216917.76,404.0,50.0,5.583580203124644,178.13763256361142,20200,20200.0,124.12512373924255
-1601457146.88,-259524972.16,-2920526581.76,0.16141035676002502,0.22093002781271934,20250.0,8.338458621822107e+16,268752681.6,405.0,50.0,4.466693401932879,181.5407948088463,20250,20250.0,124.40054512023926
-1610153666.56,-260029846.4,-2941987368.96,0.16085066378116608,0.18945837900042534,20300.0,8.398869535863603e+16,269377767.68,406.0,50.0,6.421374218295792,191.95214083890826,20300,20300.0,124.66103100776672
